data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7547831,50,BGD14485,14485,"22 January 2019",2019,1,Riots,"Mob violence","Rioters (Bangladesh)","BCL: Bangladesh Chhatra League; Students (Bangladesh)",5,55,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Paltan",23.7362,90.4142,1,"Daily Star (Bangladesh)",National,"On Jan 22, BCL men and officials of Biswas Trade International entered in to a brawl over money matter leading to vandalism at office in Paltan, Dhaka.",0,1611096245,BGD
7547831,50,BGD14485,14485,"22 January 2019",2019,1,Riots,"Mob violence","Rioters (Bangladesh)","Labour Group (Bangladesh)",5,55,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Paltan",23.7362,90.4142,1,"Daily Star (Bangladesh)",National,"On Jan 22, BCL men and officials of Biswas Trade International entered in to a brawl over money matter leading to vandalism at office in Paltan, Dhaka.",0,1611096245,BGD
5587639,50,BGD14482,14482,"22 January 2019",2019,1,"Violence against civilians",Attack,"Police Forces of Bangladesh (2009-)",,1,17,"South Asia",Bangladesh,Mymensingh,Mymensingh,Mymensingh,Mymensingh,24.7564,90.4065,2,"Daily Star (Bangladesh)",National,"On Jan 22, a college teacher was assaulted by policemen near Mymensingh Zila School Intersection in the Mymensingh town (Mymensingh). The incident happened following an altercation over a minor accident.",0,1563366745,BGD
5587639,50,BGD14482,14482,"22 January 2019",2019,1,"Violence against civilians",Attack,"Civilians (Bangladesh)","Teachers (Bangladesh)",7,17,"South Asia",Bangladesh,Mymensingh,Mymensingh,Mymensingh,Mymensingh,24.7564,90.4065,2,"Daily Star (Bangladesh)",National,"On Jan 22, a college teacher was assaulted by policemen near Mymensingh Zila School Intersection in the Mymensingh town (Mymensingh). The incident happened following an altercation over a minor accident.",0,1563366745,BGD
5587640,50,BGD14483,14483,"22 January 2019",2019,1,Protests,"Protest with intervention","Protesters (Bangladesh)","Students (Bangladesh)",6,16,"South Asia",Bangladesh,Mymensingh,Mymensingh,Mymensingh,Mymensingh,24.7564,90.4065,2,"Daily Star (Bangladesh)",National,"On Jan 22, following an incident of assault on a professor by policemen in Mymensingh town, students of Zila School staged a protest demonstration in Mymesingh. Police fired rubber bullets to disperse the demonstrators resulting in 20 people being injured.",0,1563366745,BGD
5587640,50,BGD14483,14483,"22 January 2019",2019,1,Protests,"Protest with intervention","Police Forces of Bangladesh (2009-)",,1,16,"South Asia",Bangladesh,Mymensingh,Mymensingh,Mymensingh,Mymensingh,24.7564,90.4065,2,"Daily Star (Bangladesh)",National,"On Jan 22, following an incident of assault on a professor by policemen in Mymensingh town, students of Zila School staged a protest demonstration in Mymesingh. Police fired rubber bullets to disperse the demonstrators resulting in 20 people being injured.",0,1563366745,BGD
5587641,50,BGD14484,14484,"22 January 2019",2019,1,Protests,"Peaceful protest","Protesters (Bangladesh)","Students (Bangladesh)",6,60,"South Asia",Bangladesh,Rajshahi,Pabna,Pabna,Pabna,24.0064,89.2372,2,"Daily Star (Bangladesh)",National,"On Jan 22, students staged a protest demonstration demanding removal of the proctorial body of the university and locked the university administrative building and the departments in Pabna (Rajshahi).",0,1563366745,BGD
5587644,50,BGD14487,14487,"22 January 2019",2019,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,55,"South Asia",Bangladesh,Sylhet,Habiganj,Baniachong,Baniachong,24.5186,91.3578,2,"Dhaka Tribune",National,"On Jan 22, at least 25 people were injured after two groups of villagers clashed over the election of village council leader in Noagaon village, Baniachong upazila (Habiganj, Sylhet).",0,1563366745,BGD
5587644,50,BGD14487,14487,"22 January 2019",2019,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,55,"South Asia",Bangladesh,Sylhet,Habiganj,Baniachong,Baniachong,24.5186,91.3578,2,"Dhaka Tribune",National,"On Jan 22, at least 25 people were injured after two groups of villagers clashed over the election of village council leader in Noagaon village, Baniachong upazila (Habiganj, Sylhet).",0,1563366745,BGD
5587645,50,BGD14488,14488,"22 January 2019",2019,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,55,"South Asia",Bangladesh,Sylhet,Habiganj,Baniachong,Baniachong,24.5186,91.3578,2,"Dhaka Tribune",National,"On Jan 22, forty people were injured in a clash between two groups over formation of a management committee at a school in Baniachong (Habiganj, Sylhet).",0,1563366745,BGD
5587645,50,BGD14488,14488,"22 January 2019",2019,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,55,"South Asia",Bangladesh,Sylhet,Habiganj,Baniachong,Baniachong,24.5186,91.3578,2,"Dhaka Tribune",National,"On Jan 22, forty people were injured in a clash between two groups over formation of a management committee at a school in Baniachong (Habiganj, Sylhet).",0,1563366745,BGD
7548026,50,BGD14477,14477,"21 January 2019",2019,1,Protests,"Peaceful protest","Protesters (Bangladesh)",,6,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Shahbagh",23.7406,90.3943,1,"Daily Star (Bangladesh)",National,"On Jan 21, descendants of freedom fighters staged a protest demonstration demanding the reinstatement of 30 percent quota for children and grandchildren of freedom fighters for classes I and II government jobs in Shahbagh, Dhaka.",0,1611096245,BGD
5587631,50,BGD14474,14474,"21 January 2019",2019,2,"Violence against civilians",Attack,"Unidentified Armed Group (Bangladesh)",,3,37,"South Asia",Bangladesh,Rangpur,Dinajpur,Biral,Biral,25.6457,88.5449,2,"Daily Star (Bangladesh)",National,"On Jan 21, a former union parishad member was found murdered by unidentified men in Biral upazila (Dinajpur, Rangpur).",1,1563366745,BGD
5587631,50,BGD14474,14474,"21 January 2019",2019,2,"Violence against civilians",Attack,"Civilians (Bangladesh)","Former Government of Bangladesh (2009-)",7,37,"South Asia",Bangladesh,Rangpur,Dinajpur,Biral,Biral,25.6457,88.5449,2,"Daily Star (Bangladesh)",National,"On Jan 21, a former union parishad member was found murdered by unidentified men in Biral upazila (Dinajpur, Rangpur).",1,1563366745,BGD
5587632,50,BGD14475,14475,"21 January 2019",2019,1,Riots,"Mob violence","Rioters (Bangladesh)","Labour Group (Bangladesh)",5,55,"South Asia",Bangladesh,Rajshahi,Pabna,Pabna,Pabna,24.0064,89.2372,2,"Daily Star (Bangladesh)",National,"On Jan 21, a youth was killed in a clash between two groups over capturing an auto-rickshaw stand in Poilanpur area (Pabna, Rajshahi). Several shops and vehicles in the area were vandalised during the clash.",1,1563366745,BGD
5587632,50,BGD14475,14475,"21 January 2019",2019,1,Riots,"Mob violence","Rioters (Bangladesh)","Labour Group (Bangladesh)",5,55,"South Asia",Bangladesh,Rajshahi,Pabna,Pabna,Pabna,24.0064,89.2372,2,"Daily Star (Bangladesh)",National,"On Jan 21, a youth was killed in a clash between two groups over capturing an auto-rickshaw stand in Poilanpur area (Pabna, Rajshahi). Several shops and vehicles in the area were vandalised during the clash.",1,1563366745,BGD
5587633,50,BGD14476,14476,"21 January 2019",2019,1,Battles,"Armed clash","Unidentified Armed Group (Bangladesh)",,3,33,"South Asia",Bangladesh,Sylhet,Habiganj,Baniachong,Baniachong,24.5186,91.3578,2,"Daily Star (Bangladesh)",National,"On Jan 21, at least 30 people were injured in an armed clash between two rival groups over upcoming village council election at Noagaon in Baniachong upazila (Habiganj, Sylhet).",0,1563366745,BGD
5587633,50,BGD14476,14476,"21 January 2019",2019,1,Battles,"Armed clash","Unidentified Armed Group (Bangladesh)",,3,33,"South Asia",Bangladesh,Sylhet,Habiganj,Baniachong,Baniachong,24.5186,91.3578,2,"Daily Star (Bangladesh)",National,"On Jan 21, at least 30 people were injured in an armed clash between two rival groups over upcoming village council election at Noagaon in Baniachong upazila (Habiganj, Sylhet).",0,1563366745,BGD
5587636,50,BGD14479,14479,"21 January 2019",2019,1,Battles,"Armed clash","Unidentified Armed Group (Bangladesh)",,3,13,"South Asia",Bangladesh,Sylhet,Sylhet,Kanaighat,Kanaighat,25.0021,92.2395,2,"Daily Star (Bangladesh)",National,"On Jan 21, a 13-year-old boy was shot dead during a gunfight between the Border Guard Battalion (BGB) and unidentified men in Sonaton Punji area in Kanaighat upazila, Sylhet.",1,1563366745,BGD
5587636,50,BGD14479,14479,"21 January 2019",2019,1,Battles,"Armed clash","Police Forces of Bangladesh (2009-) Border Guards Bangladesh",,1,13,"South Asia",Bangladesh,Sylhet,Sylhet,Kanaighat,Kanaighat,25.0021,92.2395,2,"Daily Star (Bangladesh)",National,"On Jan 21, a 13-year-old boy was shot dead during a gunfight between the Border Guard Battalion (BGB) and unidentified men in Sonaton Punji area in Kanaighat upazila, Sylhet.",1,1563366745,BGD
7047870,50,BGD14478,14478,"21 January 2019",2019,1,"Violence against civilians",Attack,"Police Forces of India (2014-) Border Security Force",,8,78,"South Asia",Bangladesh,Rangpur,Thakurgaon,Thakurgaon,Thakurgaon,26.0309,88.4698,2,"Daily Star (Bangladesh)",National,"On Jan 21, a Bangladeshi cattle trader was shot dead by Indian Border Security Force members along Thakurgaon's Minapur border (Rangpur).",1,1586300986,BGD
7047870,50,BGD14478,14478,"21 January 2019",2019,1,"Violence against civilians",Attack,"Civilians (Bangladesh)","Cattle Traders (Bangladesh)",7,78,"South Asia",Bangladesh,Rangpur,Thakurgaon,Thakurgaon,Thakurgaon,26.0309,88.4698,2,"Daily Star (Bangladesh)",National,"On Jan 21, a Bangladeshi cattle trader was shot dead by Indian Border Security Force members along Thakurgaon's Minapur border (Rangpur).",1,1586300986,BGD
7551176,50,BGD14480,14480,"21 January 2019",2019,1,Protests,"Peaceful protest","Protesters (Bangladesh)","CPB: Communist Party of Bangladesh",6,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Paltan",23.7362,90.4142,1,"New Age (Bangladesh)",National,"On Jan 21, Communist Party of Bangladesh brought out a procession, protesting against the price hike of rice and other essential commodities, in front of the National Press Club in Dhaka Paltan.",0,1611096252,BGD
7221894,50,BGD14470,14470,"20 January 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Bangladesh)",,3,37,"South Asia",Bangladesh,Rajshahi,Rajshahi,Rajshahi,Rajshahi,24.374,88.6011,1,"Daily Star (Bangladesh)",National,"On Jan 20, unidentified group of men attacked a top-level leader of BCL at Rajshahi university in Rajshahi district and sevrerly injured him after stabbing.",0,1600193285,BGD
7221894,50,BGD14470,14470,"20 January 2019",2019,1,"Violence against civilians",Attack,"Civilians (Bangladesh)","BCL: Bangladesh Chhatra League; Students (Bangladesh)",7,37,"South Asia",Bangladesh,Rajshahi,Rajshahi,Rajshahi,Rajshahi,24.374,88.6011,1,"Daily Star (Bangladesh)",National,"On Jan 20, unidentified group of men attacked a top-level leader of BCL at Rajshahi university in Rajshahi district and sevrerly injured him after stabbing.",0,1600193285,BGD
5587628,50,BGD14471,14471,"20 January 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Bangladesh)",,3,37,"South Asia",Bangladesh,Rajshahi,Natore,Lalpur,Lalpur,24.1556,88.9653,2,"Dhaka Tribune",National,"On Jan 20, a ward councilor of AL from Gopalpur municipality in Lalpur upazila in Natore was killed by unidentified men using sharp weapons.",1,1563366745,BGD
5587628,50,BGD14471,14471,"20 January 2019",2019,1,"Violence against civilians",Attack,"Civilians (Bangladesh)","AL: Bangladesh Awami League",7,37,"South Asia",Bangladesh,Rajshahi,Natore,Lalpur,Lalpur,24.1556,88.9653,2,"Dhaka Tribune",National,"On Jan 20, a ward councilor of AL from Gopalpur municipality in Lalpur upazila in Natore was killed by unidentified men using sharp weapons.",1,1563366745,BGD
5587629,50,BGD14472,14472,"20 January 2019",2019,1,Protests,"Peaceful protest","Protesters (Bangladesh)",,6,60,"South Asia",Bangladesh,Chittagong,Noakhali,Kabirhat,Kabirhat,22.7928,91.1987,2,"Dhaka Tribune",National,"On Jan 20, protestors formed a human chain at Nimtala Samity Bazar of Kabirhat upazila (Noakhali, Chittagong) protesting the gang-rape in Dhanshiri union's Nabagram village.",0,1563366745,BGD
5587630,50,BGD14473,14473,"20 January 2019",2019,1,Protests,"Peaceful protest","Protesters (Bangladesh)",,6,60,"South Asia",Bangladesh,Sylhet,Habiganj,Habiganj,Habiganj,24.3804,91.413,2,"Daily Star (Bangladesh)",National,"On Jan 20, local people stopped road repair work in Habiganj Sadar upazila (Sylhet) protesting use of substandard materials and low quality work.",0,1563366745,BGD
5196136,50,BGD14466,14466,"19 January 2019",2019,1,Battles,"Armed clash","Unidentified Armed Group (Bangladesh)",,3,23,"South Asia",Bangladesh,Rajshahi,Pabna,Santhia,Santhia,24.0532,89.5623,2,"United News of Bangladesh",National,"On Jan 19, a regional leader of Purbangla Communist Party (Lal Pataka) faction was killed with sharp weapons by rivals over a previous enmity at Sripur Bazar (Santhia, Pabna).",1,1559057910,BGD
5196136,50,BGD14466,14466,"19 January 2019",2019,1,Battles,"Armed clash","PBCP-ML(LP): Purba Banglar Communist Party-Marxist-Leninist (Laal Pataka)",,2,23,"South Asia",Bangladesh,Rajshahi,Pabna,Santhia,Santhia,24.0532,89.5623,2,"United News of Bangladesh",National,"On Jan 19, a regional leader of Purbangla Communist Party (Lal Pataka) faction was killed with sharp weapons by rivals over a previous enmity at Sripur Bazar (Santhia, Pabna).",1,1559057910,BGD
7222151,50,BGD14468,14468,"19 January 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Bangladesh)",,3,37,"South Asia",Bangladesh,Chittagong,Khagrachhari,Khagrachhari,Khagrachhari,23.1079,91.9701,2,"Dhaka Tribune",National,"On Jan 19, an activist from the Prosit group of United People's Democratic Front (UPDF) was shot dead at his own residence by unidentified armed men in Khagrachhari (Chittagong).",1,1600193286,BGD
7222151,50,BGD14468,14468,"19 January 2019",2019,1,"Violence against civilians",Attack,"Civilians (Bangladesh)","UPDF: United People's Democratic Front",7,37,"South Asia",Bangladesh,Chittagong,Khagrachhari,Khagrachhari,Khagrachhari,23.1079,91.9701,2,"Dhaka Tribune",National,"On Jan 19, an activist from the Prosit group of United People's Democratic Front (UPDF) was shot dead at his own residence by unidentified armed men in Khagrachhari (Chittagong).",1,1600193286,BGD
5587624,50,BGD14465,14465,"19 January 2019",2019,1,Riots,"Mob violence","Rioters (Bangladesh)","Labour Group (Bangladesh)",5,57,"South Asia",Bangladesh,Rajshahi,Rajshahi,Bagha,Bagha,24.1978,88.8464,2,"New Nation (Bangladesh)",National,"On Jan 19, Assistant Commissioner (land) of Rajshahi's Bagha upazila and three others were injured in an attack allegedly carried out by some sand lifters in a char of the Padma River in the upazila. The incident happened when AC received the complaint of sand lifting and reached the spot.",0,1563366745,BGD
5587624,50,BGD14465,14465,"19 January 2019",2019,1,Riots,"Mob violence","Civilians (Bangladesh)","Government of Bangladesh (2009-)",7,57,"South Asia",Bangladesh,Rajshahi,Rajshahi,Bagha,Bagha,24.1978,88.8464,2,"New Nation (Bangladesh)",National,"On Jan 19, Assistant Commissioner (land) of Rajshahi's Bagha upazila and three others were injured in an attack allegedly carried out by some sand lifters in a char of the Padma River in the upazila. The incident happened when AC received the complaint of sand lifting and reached the spot.",0,1563366745,BGD
5587625,50,BGD14467,14467,"19 January 2019",2019,1,Protests,"Peaceful protest","Protesters (Bangladesh)","Students (Bangladesh)",6,60,"South Asia",Bangladesh,Rajshahi,Pabna,Pabna,Pabna,24.0064,89.2372,2,"Daily Star (Bangladesh)",National,"On Jan 19, students of Pabna University of Science and Technology (PUST) blocked Dhaka-Pabna highway (Pabna) in front of the campus demanding exemplary punishment of an alleged stalker who harassed a female student of the university.",0,1563366745,BGD
7551164,50,BGD14462,14462,"19 January 2019",2019,1,Protests,"Peaceful protest","Protesters (Bangladesh)","Labour Group (Bangladesh)",6,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Paltan",23.7362,90.4142,1,"New Age (Bangladesh)",National,"On Jan 19, Bangladesh Garments Sramik Sanghati at a rally in front of the National Press Club (Dhaka-Paltan) demanded withdrawal of all the cases filed against the workers following the weeklong unrest for wage hike.",0,1611096252,BGD
7547030,50,BGD14459,14459,"18 January 2019",2019,1,Protests,"Peaceful protest","Protesters (Bangladesh)","Students (Bangladesh); Teachers (Bangladesh)",6,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Shahbagh",23.7406,90.3943,1,"Daily Observer (Bangladesh)",National,"On Jan 18, DU Teacher-Student Center (TSC) based socio-cultural organizations formed a human chain and a protest rally at the premises of campus (Dhaka-Shahbagh), demanding exemplary punishment of the accused teachers who tortured Protik mentally that led him to commit suicide.",0,1611096243,BGD
5587619,50,BGD14460,14460,"18 January 2019",2019,1,Protests,"Peaceful protest","Protesters (Bangladesh)","Farmers (Bangladesh)",6,60,"South Asia",Bangladesh,Dhaka,Manikganj,Ghior,Ghior,23.8993,89.8714,2,"Dhaka Tribune",National,"On Jan 18, farmers in Ghior upazila (Manikganj, Dhaka) formed a human chain in protest against local brick kiln-owners illegally appropriating farmlands.",0,1563366745,BGD
7047881,50,BGD14461,14461,"18 January 2019",2019,1,"Violence against civilians",Attack,"Police Forces of India (2014-) Border Security Force",,8,78,"South Asia",Bangladesh,Rangpur,Thakurgaon,Ranisankail,Ranisankail,25.891,88.2653,2,"BBC News",International,"On Jan 18, a Bangladesh national was shot to death allegedly by members of Indian Border Security Force (BSF) along Dharmagar border in Ranishankoil upazila (Thakurgaon, Rangpur).",1,1586300986,BGD
7047881,50,BGD14461,14461,"18 January 2019",2019,1,"Violence against civilians",Attack,"Civilians (Bangladesh)",,7,78,"South Asia",Bangladesh,Rangpur,Thakurgaon,Ranisankail,Ranisankail,25.891,88.2653,2,"BBC News",International,"On Jan 18, a Bangladesh national was shot to death allegedly by members of Indian Border Security Force (BSF) along Dharmagar border in Ranishankoil upazila (Thakurgaon, Rangpur).",1,1586300986,BGD
7047883,50,BGD14464,14464,"18 January 2019",2019,1,"Violence against civilians",Attack,"Police Forces of India (2014-) Border Security Force",,8,78,"South Asia",Bangladesh,Rangpur,Thakurgaon,Thakurgaon,Thakurgaon,26.0309,88.4698,2,"Daily Star (Bangladesh)",National,"On Jan 18, a Bangladeshi Cattle-Trader was shot dead by the Indian BSF on Ranishankholi border in Thakurgaon, Rangpur.",1,1586300986,BGD
7047883,50,BGD14464,14464,"18 January 2019",2019,1,"Violence against civilians",Attack,"Civilians (Bangladesh)","Cattle Traders (Bangladesh)",7,78,"South Asia",Bangladesh,Rangpur,Thakurgaon,Thakurgaon,Thakurgaon,26.0309,88.4698,2,"Daily Star (Bangladesh)",National,"On Jan 18, a Bangladeshi Cattle-Trader was shot dead by the Indian BSF on Ranishankholi border in Thakurgaon, Rangpur.",1,1586300986,BGD
7549205,50,BGD14458,14458,"17 January 2019",2019,1,Protests,"Peaceful protest","Protesters (Bangladesh)","SFB: Student's Federation of Bangladesh; Students (Bangladesh)",6,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Shahbagh",23.7406,90.3943,1,"Dhaka Tribune",National,"On Jan 17, during the 34th anniversary rally at Dhaka university (Dhaka-Shahbagh), Bangladesh Chhatra Federation demanded that the segmented education system-consisting of general, madrasa, and English medium instruction-be scrapped; in favour of a streamlined education system.",0,1611096248,BGD
6765711,50,BGD14536,14536,"17 January 2019",2019,2,"Violence against civilians",Attack,"Police Forces of Bangladesh (2009-) Detective Branch",,1,17,"South Asia",Bangladesh,Dhaka,Dhaka,Savar,Ashulia,23.8964,90.3262,1,"Al Jazeera",International,"On Jan 17, the dead body of a suspected rapist was found in Ashulia (Savar, Dhaka) who had disappeared on Jan 11 after being picked up by plain-clothed men suspected policemen from the detective branch (DB). A confessional statement was found hanging around the victim's neck. He is one of four suspects in connection with the rape and murder of a 18-year-old female garment worker was found dead in her house on January 7. The fourth suspect was shot dead in a gunfight with the police on Jan 29 in Chittagong.",1,1580236102,BGD
6765711,50,BGD14536,14536,"17 January 2019",2019,2,"Violence against civilians",Attack,"Civilians (Bangladesh)",,7,17,"South Asia",Bangladesh,Dhaka,Dhaka,Savar,Ashulia,23.8964,90.3262,1,"Al Jazeera",International,"On Jan 17, the dead body of a suspected rapist was found in Ashulia (Savar, Dhaka) who had disappeared on Jan 11 after being picked up by plain-clothed men suspected policemen from the detective branch (DB). A confessional statement was found hanging around the victim's neck. He is one of four suspects in connection with the rape and murder of a 18-year-old female garment worker was found dead in her house on January 7. The fourth suspect was shot dead in a gunfight with the police on Jan 29 in Chittagong.",1,1580236102,BGD
7546523,50,BGD14457,14457,"17 January 2019",2019,1,Protests,"Peaceful protest","Protesters (Bangladesh)","BCL: Bangladesh Chhatra League; Students (Bangladesh)",6,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Shahbagh",23.7406,90.3943,1,"Bangladesh Government News",Other,"On Jan 17, Bangladesh Chhatra League (BCL) staged a rally in Dhaka university (Dhaka-Shahbagh) demanding immediate holding of Dhaka University Central Students Union (DUCSU) polls and ensuring students rights and other facilities for them.",0,1611096241,BGD
5587615,50,BGD14456,14456,"17 January 2019",2019,1,Riots,"Mob violence","Rioters (Bangladesh)","Jubo League",5,57,"South Asia",Bangladesh,Rajshahi,Bogra,Bogra,Bogra,24.851,89.3711,1,"Daily Star (Bangladesh)",National,"On Jan 17, two journalists of Jamuna Television were beaten up allegedly by a Jubo League activist and his accomplices in Maltinagar area of Bogra town (Bogra, Rajshahi). The incident happened when the journalists went for an investigative show on drugs and rehab.",0,1563366745,BGD
5587615,50,BGD14456,14456,"17 January 2019",2019,1,Riots,"Mob violence","Civilians (Bangladesh)","Journalists (Bangladesh)",7,57,"South Asia",Bangladesh,Rajshahi,Bogra,Bogra,Bogra,24.851,89.3711,1,"Daily Star (Bangladesh)",National,"On Jan 17, two journalists of Jamuna Television were beaten up allegedly by a Jubo League activist and his accomplices in Maltinagar area of Bogra town (Bogra, Rajshahi). The incident happened when the journalists went for an investigative show on drugs and rehab.",0,1563366745,BGD
5196033,50,BGD14453,14453,"16 January 2019",2019,1,Riots,"Mob violence","Rioters (Bangladesh)","Khash Mouza Communal Group (Bangladesh)",5,55,"South Asia",Bangladesh,Sylhet,Sylhet,Gowainghat,Gowainghat,25.0921,91.9807,2,"United News of Bangladesh",National,"On Jan 16, a man was killed and ten others injured in a clash over a land boundary demarcation at Khash Mouza village in Goainghat upazila, Sylhet. Following an altercation on land, both groups attacked each other.",1,1559057909,BGD
5196033,50,BGD14453,14453,"16 January 2019",2019,1,Riots,"Mob violence","Rioters (Bangladesh)","Khash Mouza Communal Group (Bangladesh)",5,55,"South Asia",Bangladesh,Sylhet,Sylhet,Gowainghat,Gowainghat,25.0921,91.9807,2,"United News of Bangladesh",National,"On Jan 16, a man was killed and ten others injured in a clash over a land boundary demarcation at Khash Mouza village in Goainghat upazila, Sylhet. Following an altercation on land, both groups attacked each other.",1,1559057909,BGD
7547023,50,BGD14452,14452,"16 January 2019",2019,1,Protests,"Peaceful protest","Protesters (Bangladesh)","BCL: Bangladesh Chhatra League; Students (Bangladesh)",6,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Shahbagh",23.7406,90.3943,1,"Daily Observer (Bangladesh)",National,"On Jan 16, Bangladesh Chhatra League (BCL) activists staged demonstration on the Dhaka University (DU) campus (Shahbagh, Dhaka) demanding immediate polls to the Dhaka University Central Student's Union (DUCSU) and hall unions.",0,1611096242,BGD
5587610,50,BGD14450,14450,"16 January 2019",2019,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,55,"South Asia",Bangladesh,Dhaka,Tangail,Delduar,Delduar,24.1597,89.9621,2,"Daily Star (Bangladesh)",National,"On Jan 16, a man was killed and six others were injured in a clash between two rival groups in Delduar upazila (Tangail, Dhaka) due to a previous enmity over irrigation machine.",1,1563366745,BGD
5587610,50,BGD14450,14450,"16 January 2019",2019,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,55,"South Asia",Bangladesh,Dhaka,Tangail,Delduar,Delduar,24.1597,89.9621,2,"Daily Star (Bangladesh)",National,"On Jan 16, a man was killed and six others were injured in a clash between two rival groups in Delduar upazila (Tangail, Dhaka) due to a previous enmity over irrigation machine.",1,1563366745,BGD
5587611,50,BGD14451,14451,"16 January 2019",2019,1,Protests,"Peaceful protest","Protesters (Bangladesh)","Labour Group (Bangladesh)",6,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,"Financial Express (Bangladesh)",National,"On Jan 16, factory workers staged a protest demonstration by blocking roads in Dhaka city demanding wage rate decided as per new structure.",0,1563366745,BGD
5587613,50,BGD14454,14454,"16 January 2019",2019,1,Riots,"Mob violence","Rioters (Bangladesh)","BCL: Bangladesh Chhatra League; Students (Bangladesh)",5,55,"South Asia",Bangladesh,Dhaka,Manikganj,Manikganj,Manikganj,23.8577,90.0096,2,"Daily Star (Bangladesh)",National,"On Jan 16, at least two activists of Bangladesh Chhatra League (BCL) were injured when two rioting factions clashed over establishing supremacy at Manikganj Government Devendra College campus in Manikganj, Dhaka.",0,1563366745,BGD
5587613,50,BGD14454,14454,"16 January 2019",2019,1,Riots,"Mob violence","Rioters (Bangladesh)","BCL: Bangladesh Chhatra League; Students (Bangladesh)",5,55,"South Asia",Bangladesh,Dhaka,Manikganj,Manikganj,Manikganj,23.8577,90.0096,2,"Daily Star (Bangladesh)",National,"On Jan 16, at least two activists of Bangladesh Chhatra League (BCL) were injured when two rioting factions clashed over establishing supremacy at Manikganj Government Devendra College campus in Manikganj, Dhaka.",0,1563366745,BGD
5587614,50,BGD14455,14455,"16 January 2019",2019,2,"Violence against civilians",Attack,"Unidentified Armed Group (Bangladesh)",,3,37,"South Asia",Bangladesh,Khulna,Satkhira,Tala,Tala,22.7739,89.2633,2,"Daily Star (Bangladesh)",National,"On Jan 16, the police recovered AL activist's bullet-hit body from Sukdevpur More of Tentulia union under Tala upazila (Satkhira, Khulna) killed by unidentified militants.",1,1563366745,BGD
5587614,50,BGD14455,14455,"16 January 2019",2019,2,"Violence against civilians",Attack,"Civilians (Bangladesh)","AL: Bangladesh Awami League",7,37,"South Asia",Bangladesh,Khulna,Satkhira,Tala,Tala,22.7739,89.2633,2,"Daily Star (Bangladesh)",National,"On Jan 16, the police recovered AL activist's bullet-hit body from Sukdevpur More of Tentulia union under Tala upazila (Satkhira, Khulna) killed by unidentified militants.",1,1563366745,BGD
5587608,50,BGD14448,14448,"15 January 2019",2019,1,Protests,"Peaceful protest","Protesters (Bangladesh)","PCJSS: Parbatya Chattagram Jana Samhati Samiti",6,60,"South Asia",Bangladesh,Chittagong,Rangamati,Baghaichhari,Baghaichhari,23.1613,92.2763,2,"Dhaka Tribune",National,"On Jan 15, activists of PCJSS started a 48-hour road and waterway blockade and market boycott program in Baghaichhari upazila in Rangamati. They demanded withdrawal of a case filed against its members in the Basu Chakma murder.",0,1563366745,BGD
7047902,50,BGD14449,14449,"15 January 2019",2019,1,"Violence against civilians",Attack,"Police Forces of India (2014-) Border Security Force",,8,78,"South Asia",Bangladesh,Rangpur,Nilphamari,Dimla,Dimla,26.1446,88.9423,2,"Daily Star (Bangladesh)",National,"On Jan 15, a Bangladeshi was shot dead by members of Indian Border Security Force (BSF) along the Bhujaripara border in Dimla upazila (Nilphamari, Rangpur). The civilian walked in to a no-go area where he was shot.",1,1586300986,BGD
7047902,50,BGD14449,14449,"15 January 2019",2019,1,"Violence against civilians",Attack,"Civilians (Bangladesh)",,7,78,"South Asia",Bangladesh,Rangpur,Nilphamari,Dimla,Dimla,26.1446,88.9423,2,"Daily Star (Bangladesh)",National,"On Jan 15, a Bangladeshi was shot dead by members of Indian Border Security Force (BSF) along the Bhujaripara border in Dimla upazila (Nilphamari, Rangpur). The civilian walked in to a no-go area where he was shot.",1,1586300986,BGD
