year,station,month,rainfall,stationindex,rain,sdrain,rainsd,period,rain3sd,latitude,longitude,_merge
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
2016,Rangpur,7,749,26,2165,204.03102,411.28323,2016,223.14426,25.719999,89.260002,matched (3)
